id,observed_on,time_observed_at,time_zone,quality_grade,image_url,captive_cultivated,place_guess,scientific_name,iconic_taxon_name,season,image_path
10287060,2017-12-06,2017-12-06 16:33:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/14243595/medium.jpeg,False,"Lahaina, Maui, Hawai'i, USA",Paroaria coronata,Aves,,./images_introduced/10287060.jpg
121370011,2010-08-29,2010-08-29 17:20:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/205372321/medium.jpeg,False,"Maui County, HI, USA",Alectoris chukar,Aves,Summer,./images_introduced/121370011.jpg
197948693,2023-08-25,2023-08-25 14:11:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/348775081/medium.jpg,False,"Hawaiian Paradise Park, HI, USA",Paroaria capitata,Aves,Summer,./images_introduced/197948693.jpg
93743748,2021-09-05,2021-09-05 07:02:58-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/155411869/medium.jpeg,False,"Hawaii, US",Padda oryzivora,Aves,Fall,./images_introduced/93743748.jpg
33511316,2019-09-27,2019-09-27 03:38:52-10:00,Hawaii,research,https://static.inaturalist.org/photos/52637478/medium.jpg,False,"Makawao, HI 96768, USA",Leiothrix lutea,Aves,Fall,./images_introduced/33511316.jpg
81118714,2021-05-31,2021-05-31 14:41:14-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/133018672/medium.jpg,False,"Oʻahu, Kailua, HI, US",Columba livia domestica,Aves,Spring,./images_introduced/81118714.jpg
175153870,2023-07-25,2023-07-25 08:23:40-10:00,Hawaii,research,https://static.inaturalist.org/photos/304372886/medium.jpg,False,"Hawaii County, US-HI, US",Padda oryzivora,Aves,Summer,./images_introduced/175153870.jpg
71527532,2021-03-12,2021-03-12 12:37:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/116468926/medium.jpeg,False,"364 S King St, Honolulu, HI 96813, USA",Pycnonotus cafer,Aves,Spring,./images_introduced/71527532.jpg
208568249,2015-12-12,2015-12-12 15:24:35-10:00,Hawaii,research,https://static.inaturalist.org/photos/369033184/medium.jpg,False,"Hawaiʻi, Kailua Kona, HI, US",Lonchura punctulata,Aves,,./images_introduced/208568249.jpg
191424959,2023-11-18,2023-11-18 11:48:50-10:00,Hawaii,research,https://static.inaturalist.org/photos/335811682/medium.jpeg,False,"Kula, HI 96790, USA",Alectoris chukar,Aves,Fall,./images_introduced/191424959.jpg
100631622,2021-11-08,2021-11-08 11:59:58-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/167983687/medium.jpeg,False,"Honolulu, HI 96815, USA",Passer domesticus,Aves,Fall,./images_introduced/100631622.jpg
148293934,2023-02-05,2023-02-05 17:55:44-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/255342927/medium.jpeg,False,"Hana, HI 96713, USA",Lonchura atricapilla,Aves,Winter,./images_introduced/148293934.jpg
98430466,2021-10-16,2021-10-16 12:53:27-10:00,Hawaii,research,https://static.inaturalist.org/photos/163874281/medium.jpg,False,"marine corps base hawaii pool, Kailua, HI, US",Bubulcus ibis,Aves,Fall,./images_introduced/98430466.jpg
19573631,2019-01-11,2019-01-11 08:33:13-10:00,Hawaii,research,https://static.inaturalist.org/photos/30130407/medium.jpg,False,"Wyndham Kona Hawaiian Resort, Holualoa, HI, US",Sicalis flaveola,Aves,Winter,./images_introduced/19573631.jpg
79247842,2020-01-14,2020-01-14 07:36:51-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/129787972/medium.jpg,False,"Kauaʻi, Poipu, HI, US",Copsychus malabaricus,Aves,Winter,./images_introduced/79247842.jpg
144510599,2022-12-11,2022-12-11 12:06:58-10:00,Hawaii,research,https://static.inaturalist.org/photos/248038327/medium.jpg,False,"Honua Kai Resort & Spa, Kaanapali, HI, US",Haemorhous mexicanus,Aves,,./images_introduced/144510599.jpg
27251223,2019-06-18,2019-06-18 13:55:12-10:00,Hawaii,research,https://static.inaturalist.org/photos/42380568/medium.jpg,False,"Punaluʻu Beach Park, , HI, US",Sicalis flaveola,Aves,Summer,./images_introduced/27251223.jpg
147800131,2011-03-05,2011-03-05 12:34:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/254389934/medium.jpg,False,"North Shore, Waialua, HI, USA",Haemorhous mexicanus,Aves,Spring,./images_introduced/147800131.jpg
167442631,2023-06-14,2023-06-14 12:50:28-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/290252893/medium.jpg,False,"Bayfront Park, Hilo, HI, US",Sicalis flaveola,Aves,Summer,./images_introduced/167442631.jpg
104548690,2022-01-07,2022-01-07 15:06:48-10:00,Hawaii,research,https://static.inaturalist.org/photos/175205766/medium.jpg,False,"Hawaii, US",Psittacula krameri,Aves,Winter,./images_introduced/104548690.jpg
49429,2012-01-28,,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/79112/medium.jpg,False,"Hawaii, US",Padda oryzivora,Aves,Winter,./images_introduced/49429.jpg
195119776,2023-12-28,2023-12-28 12:34:47-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/343174619/medium.jpg,False,"Diamond Head Beach Park, Honolulu, HI, US",Bubulcus ibis,Aves,,./images_introduced/195119776.jpg
7700183,2017-07-19,2017-07-19 09:16:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/10092926/medium.jpg,False,"Maui, Hawaii, United States",Zosterops japonicus,Aves,Summer,./images_introduced/7700183.jpg
106266041,2022-02-06,2022-02-06 11:03:01-10:00,Hawaii,research,https://static.inaturalist.org/photos/178485242/medium.jpg,False,"Kailua Beach Park, Kailua, HI, US",Paroaria coronata,Aves,Winter,./images_introduced/106266041.jpg
19389220,2018-12-31,2018-12-31 09:23:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/29820466/medium.jpg,False,"Diamond Head - Kapahulu - St. Louis, Honolulu, HI, USA",Sicalis flaveola,Aves,,./images_introduced/19389220.jpg
19516833,2019-01-06,2019-01-06 12:45:30-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/30034825/medium.jpg,False,"H1 W, Waipahu, HI, US",Estrilda astrild,Aves,Winter,./images_introduced/19516833.jpg
20020516,2019-02-01,2019-02-01 14:07:38-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/30903692/medium.jpg,False,"Waikele Country Club, Waipahu, HI, US",Bubulcus ibis,Aves,Winter,./images_introduced/20020516.jpg
4674214,2016-12-01,2016-12-01 11:53:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/5662809/medium.jpg,False,"Maui County, US-HI, US",Padda oryzivora,Aves,,./images_introduced/4674214.jpg
98683883,2021-10-16,2021-10-16 06:00:35-10:00,Hawaii,research,https://static.inaturalist.org/photos/164360109/medium.jpg,False,"Maui, Makawao, HI, US",Bubulcus ibis,Aves,Fall,./images_introduced/98683883.jpg
69175682,2020-12-01,2020-12-01 09:49:41-10:00,Hawaii,research,https://static.inaturalist.org/photos/112190222/medium.jpg,False,"Charley Young Park, Kihei, HI, US",Geopelia striata,Aves,,./images_introduced/69175682.jpg
103415343,2013-08-06,2013-08-06 08:20:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/173074767/medium.jpeg,False,"Maui County, HI, USA",Ortygornis pondicerianus,Aves,Summer,./images_introduced/103415343.jpg
54700871,2020-07-28,2020-07-28 16:07:49-10:00,Hawaii,research,https://static.inaturalist.org/photos/87054612/medium.jpg,False,"Fort Shafter, Honolulu, HI, US",Gallus gallus,Aves,Summer,./images_introduced/54700871.jpg
193641143,2023-12-10,2023-12-10 11:38:23-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/340184422/medium.jpeg,False,"Honolulu County, US-HI, US",Pycnonotus cafer,Aves,,./images_introduced/193641143.jpg
70067970,2021-01-26,2021-01-27 02:41:15-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/113837802/medium.jpeg,False,East Honolulu,Gallus gallus,Aves,Winter,./images_introduced/70067970.jpg
144758346,2022-12-20,2022-12-20 13:39:08-10:00,Hawaii,research,https://static.inaturalist.org/photos/248521998/medium.jpeg,False,Kaneohe,Cairina moschata domestica,Aves,,./images_introduced/144758346.jpg
114890025,2021-08-01,2021-08-01 16:14:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/193953275/medium.jpg,False,"Wailua, HI 96746, USA",Lonchura atricapilla,Aves,Summer,./images_introduced/114890025.jpg
26273338,2019-06-02,2019-06-02 09:53:02-10:00,Hawaii,research,https://static.inaturalist.org/photos/40781438/medium.jpg,False,"Wyndham Kona Hawaiian Resort, Holualoa, HI, US",Geopelia striata,Aves,Summer,./images_introduced/26273338.jpg
197948666,2023-08-25,2023-08-25 13:37:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/348775046/medium.jpg,False,"Hawaii, Hawaii, United States",Zosterops japonicus,Aves,Summer,./images_introduced/197948666.jpg
105594423,2021-11-26,2021-11-25 16:05:14-10:00,Hawaii,research,https://static.inaturalist.org/photos/177206571/medium.jpg,False,"Ellison Onizuka Kona International Airport at Keahole, Kailua Kona, HI, US",Paroaria capitata,Aves,Fall,./images_introduced/105594423.jpg
210616859,2024-04-27,2024-04-27 13:19:27-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/372509467/medium.jpg,False,"Maui, Kihei, HI, US",Bubulcus ibis,Aves,Spring,./images_introduced/210616859.jpg
50691204,2020-01-01,2020-01-01 15:51:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/80504623/medium.jpeg,False,"Maui County, HI, USA",Alectoris chukar,Aves,Winter,./images_introduced/50691204.jpg
199376523,2024-02-14,2024-02-14 14:22:18-10:00,Hawaii,research,https://static.inaturalist.org/photos/351599613/medium.jpeg,False,"Manoa, Honolulu, HI, USA",Gallus gallus domesticus,Aves,Winter,./images_introduced/199376523.jpg
165612150,2023-06-03,2023-06-03 10:43:25-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/286695208/medium.jpg,False,"Honolulu Watershed Forest Reserve, Aiea, HI, US",Copsychus malabaricus,Aves,Summer,./images_introduced/165612150.jpg
104475332,2022-01-06,2022-01-06 07:16:35-10:00,Hawaii,research,https://static.inaturalist.org/photos/175064531/medium.jpg,False,"Haleakalā National Park, Kula, HI, US",Alectoris chukar,Aves,Winter,./images_introduced/104475332.jpg
201922705,2021-01-25,2021-01-25 15:47:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/356528118/medium.jpg,False,"Kalaoa, HI 96740, USA",Lophura leucomelanos,Aves,Winter,./images_introduced/201922705.jpg
122754527,2022-06-20,2022-06-20 16:51:37-10:00,Hawaii,research,https://static.inaturalist.org/photos/207876755/medium.jpeg,False,Kapolei,Sicalis flaveola,Aves,Summer,./images_introduced/122754527.jpg
128751025,2022-07-30,2022-07-30 19:00:30-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/218721999/medium.jpg,False,"Maui, Kaanapali, HI, US",Bubulcus ibis,Aves,Summer,./images_introduced/128751025.jpg
143531258,2022-11-26,2022-11-26 12:26:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/246167558/medium.jpg,False,"Lēʻahi, Honolulu, HI, US",Acridotheres tristis,Aves,Fall,./images_introduced/143531258.jpg
28218969,2019-07-04,2019-07-04 17:25:18-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/43974575/medium.jpg,False,"Makena State Park, Wailea-Makena, HI, US",Spilopelia chinensis,Aves,Summer,./images_introduced/28218969.jpg
28177605,2015-01-08,2015-01-08 08:28:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/43907497/medium.jpeg,False,"2695 S Kihei Rd, Kihei, HI 96753, USA",Zosterops japonicus,Aves,Winter,./images_introduced/28177605.jpg
86930348,2021-07-13,2021-07-13 14:59:50-10:00,Hawaii,research,https://static.inaturalist.org/photos/143916268/medium.jpg,False,Hawaii County,Lophura leucomelanos,Aves,Summer,./images_introduced/86930348.jpg
29493131,2019-07-24,2019-07-24 18:28:09-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/46034055/medium.jpg,False,"Waikele Country Club, Waipahu, HI, US",Psittacula krameri,Aves,Summer,./images_introduced/29493131.jpg
180356708,2023-08-25,2023-08-25 13:47:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/314146545/medium.jpg,False,"Hawaii, Hawaii, United States",Crithagra mozambica,Aves,Summer,./images_introduced/180356708.jpg
102384522,2021-12-02,2021-12-02 16:17:38-10:00,Hawaii,research,https://static.inaturalist.org/photos/171132312/medium.jpg,False,"Oʻahu, Ko Olina, HI, US",Haemorhous mexicanus,Aves,,./images_introduced/102384522.jpg
213708865,2013-06-18,,Hawaii,research,https://static.inaturalist.org/photos/377389474/medium.jpg,False,"Kipuka Puaulu Trail, Big Island Hawaii",Crithagra mozambica,Aves,Summer,./images_introduced/213708865.jpg
151717455,2023-03-19,2023-03-19 16:45:12-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/261819933/medium.jpg,False,"University of Hawaiʻi at Mānoa, Honolulu, HI, US",Pycnonotus cafer,Aves,Spring,./images_introduced/151717455.jpg
4121200,2016-09-15,2016-09-15 08:37:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/4901181/medium.jpeg,False,"Kauai County, HI, USA",Lonchura punctulata,Aves,Fall,./images_introduced/4121200.jpg
150775150,2023-03-10,2023-03-10 09:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/260048126/medium.jpeg,False,"Lunalilo Home Rd + Kalanianaole Hwy, Honolulu, HI 96825, USA",Bubulcus ibis,Aves,Spring,./images_introduced/150775150.jpg
181303824,2023-08-30,2023-08-30 18:35:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/315955967/medium.jpg,False,"North Shore, Waialua, HI, USA",Paroaria coronata,Aves,Summer,./images_introduced/181303824.jpg
68135396,2021-01-10,2021-01-10 11:09:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/110251833/medium.jpeg,False,"Hawaii County, HI, USA",Crithagra mozambica,Aves,Winter,./images_introduced/68135396.jpg
200592763,2024-02-10,2024-02-10 17:00:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/353942065/medium.jpeg,False,"Manoa, Honolulu, HI, USA",Estrilda astrild,Aves,Winter,./images_introduced/200592763.jpg
12865296,2017-05-28,2017-05-28 14:30:09-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/18673073/medium.jpg,False,"5-5016 Kuhio Hwy, Princeville, HI, US",Gallus gallus,Aves,Spring,./images_introduced/12865296.jpg
182756251,2023-09-04,2023-09-04 19:07:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/318708211/medium.jpg,False,"Poipu, Koloa, HI 96756, USA",Lonchura punctulata,Aves,Fall,./images_introduced/182756251.jpg
9923399,2012-10-03,2012-10-03 07:17:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/13613625/medium.jpeg,False,"Hawaii, Hawaii, United States",Haemorhous mexicanus,Aves,Fall,./images_introduced/9923399.jpg
14158741,2018-07-07,2018-07-07 12:21:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/20987642/medium.jpg,False,"Kailua-Kona, HI, USA",Paroaria capitata,Aves,Summer,./images_introduced/14158741.jpg
194663316,2023-12-22,2023-12-22 21:03:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/342236382/medium.jpg,False,"Pearl City, HI 96782, USA",Psittacula krameri,Aves,,./images_introduced/194663316.jpg
83195878,2021-06-11,2021-06-11 14:51:48-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/138350990/medium.jpg,False,"Kilauea, HI, US",Lophura leucomelanos,Aves,Summer,./images_introduced/83195878.jpg
103292971,2021-12-18,2021-12-18 09:48:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/172840039/medium.jpeg,False,"North Shore, Waialua, HI, USA",Zosterops japonicus,Aves,,./images_introduced/103292971.jpg
168751654,2023-06-13,2023-06-13 11:15:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/292495643/medium.jpeg,False,"Kapaau, HI, USA",Leiothrix lutea,Aves,Summer,./images_introduced/168751654.jpg
62980828,2020-10-18,2020-10-18 15:08:33-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/101004553/medium.jpeg,False,"Kauai County, US-HI, US",Copsychus malabaricus,Aves,Fall,./images_introduced/62980828.jpg
81259309,2021-06-01,2021-06-01 16:33:52-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/133268071/medium.jpeg,False,Laie,Gallus gallus,Aves,Summer,./images_introduced/81259309.jpg
74326696,2021-04-17,2021-04-17 13:30:52-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/121462736/medium.jpg,False,"Maui, Wailea-Makena, HI, US",Cardinalis cardinalis,Aves,Spring,./images_introduced/74326696.jpg
70929809,2021-03-06,2021-03-06 11:37:28-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/115399999/medium.jpg,False,"Molokaʻi, Kaunakakai, HI, US",Zosterops japonicus,Aves,Spring,./images_introduced/70929809.jpg
103400912,2021-12-17,2021-12-17 15:59:38-10:00,Hawaii,research,https://static.inaturalist.org/photos/173046931/medium.jpg,False,"Kualoa Ranch, Kaneohe, HI, US",Copsychus malabaricus,Aves,,./images_introduced/103400912.jpg
22115383,2019-04-06,2019-04-06 11:43:31-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/34234780/medium.jpg,False,"Waikele Elementary School, Waipahu, HI, US",Bubulcus ibis,Aves,Spring,./images_introduced/22115383.jpg
7765078,2017-07-23,2017-07-23 07:17:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/10199440/medium.jpg,False,"Honolulu, HI, USA",Acridotheres tristis,Aves,Summer,./images_introduced/7765078.jpg
105914335,2022-01-30,2022-01-30 06:23:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/177821684/medium.jpeg,False,Waimea Falls,Copsychus malabaricus,Aves,Winter,./images_introduced/105914335.jpg
7700196,2017-07-19,2017-07-19 09:42:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/10093069/medium.jpg,False,"Maui, Hawaii, United States",Lonchura punctulata,Aves,Summer,./images_introduced/7700196.jpg
182403389,2023-08-05,2023-08-05 07:59:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/318021160/medium.jpeg,False,"Maui County, US-HI, US",Columba livia domestica,Aves,Summer,./images_introduced/182403389.jpg
180871552,2023-08-29,2023-08-29 17:39:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/315141333/medium.jpeg,False,"Hawaii County, HI, USA",Crithagra mozambica,Aves,Summer,./images_introduced/180871552.jpg
5972825,2017-04-06,2017-04-06 03:57:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/7464708/medium.jpeg,False,"Wailea-Makena, HI, USA",Passer domesticus,Aves,Spring,./images_introduced/5972825.jpg
103863755,2021-12-28,2021-12-28 15:41:39-10:00,Hawaii,research,https://static.inaturalist.org/photos/173941583/medium.jpeg,False,"Pāhoa, HI 96778, USA",Haemorhous mexicanus,Aves,,./images_introduced/103863755.jpg
155353968,2023-04-14,2023-04-14 08:41:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/268531227/medium.jpeg,False,"Ocean View, HI, USA",Zosterops japonicus,Aves,Spring,./images_introduced/155353968.jpg
103269134,2014-07-28,2014-07-28 07:34:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/172793807/medium.jpeg,False,"Kauai County, HI, USA",Haemorhous mexicanus,Aves,Summer,./images_introduced/103269134.jpg
7700191,2017-07-19,2017-07-19 09:24:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/10093025/medium.jpg,False,"Maui, Hawaii, United States",Ortygornis pondicerianus,Aves,Summer,./images_introduced/7700191.jpg
25196585,2019-05-15,2019-05-15 04:13:38-10:00,Hawaii,research,https://static.inaturalist.org/photos/39003935/medium.jpeg,False,"11-3930 Liona St, Mountain View, HI 96771, USA",Paroaria capitata,Aves,Spring,./images_introduced/25196585.jpg
10425284,2018-03-19,2018-03-19 04:22:29-10:00,Hawaii,research,https://static.inaturalist.org/photos/14483674/medium.jpg,False,"75-513 Nani Kailua Dr, Captain Cook, HI, US",Haemorhous mexicanus,Aves,Spring,./images_introduced/10425284.jpg
105561895,2022-01-25,2022-01-25 07:14:54-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/177145674/medium.jpg,False,"North Pacific Ocean, Kihei, HI, US",Ortygornis pondicerianus,Aves,Winter,./images_introduced/105561895.jpg
193255772,2023-12-06,2023-12-06 10:22:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/339459466/medium.jpeg,False,"Kalihiwai, HI, USA",Haemorhous mexicanus,Aves,,./images_introduced/193255772.jpg
177410747,2023-08-08,2023-08-08 11:30:50-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/308552756/medium.jpg,False,"Kauaʻi, Princeville, HI, US",Lonchura atricapilla,Aves,Summer,./images_introduced/177410747.jpg
184972293,2023-09-25,2023-09-25 12:04:15-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/322966869/medium.jpeg,False,"Lāhainā, Hawaii 96761, USA",Passer domesticus,Aves,Fall,./images_introduced/184972293.jpg
3346190,2016-05-30,2016-05-30 10:38:39-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/3864763/medium.jpg,False,"Foster Botanical Garden, Honolulu, HI, US",Estrilda astrild,Aves,Spring,./images_introduced/3346190.jpg
87100479,2021-07-14,2021-07-14 10:26:28-10:00,Hawaii,research,https://static.inaturalist.org/photos/143581145/medium.jpeg,False,Byodo-In Temple,Spilopelia chinensis,Aves,Summer,./images_introduced/87100479.jpg
7197644,2017-07-24,2017-07-24 06:26:05-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/9282190/medium.jpeg,False,"1978-1998 Ala Moana Boulevard Honolulu, HI 96815 USA",Geopelia striata,Aves,Summer,./images_introduced/7197644.jpg
97929028,2021-07-17,2021-07-17 06:13:04-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/163073540/medium.jpg,False,"Oʻahu, Wahiawa, HI, US",Acridotheres tristis,Aves,Summer,./images_introduced/97929028.jpg
83542725,2019-08-20,2019-08-20 23:48:18-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/137217692/medium.jpg,False,"Maui, Kula, HI, US",Gallus gallus domesticus,Aves,Summer,./images_introduced/83542725.jpg
42348077,2020-03-19,2020-03-19 09:35:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/67233062/medium.jpg,False,"Kauai County, HI, USA",Bubulcus ibis,Aves,Spring,./images_introduced/42348077.jpg
19759971,2019-01-20,2019-01-20 08:19:57-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/30448342/medium.jpg,False,"69-1033 Nawahine Pl, Kamuela, HI, US",Ortygornis pondicerianus,Aves,Winter,./images_introduced/19759971.jpg
22416797,2019-04-09,2019-04-09 10:31:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/34718566/medium.jpeg,False,"Kauai County, HI, USA",Zosterops japonicus,Aves,Spring,./images_introduced/22416797.jpg
127590058,2022-07-21,2022-07-21 11:25:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/216624722/medium.jpeg,False,"Kapalua, HI 96761, USA",Cardinalis cardinalis,Aves,Summer,./images_introduced/127590058.jpg
18489254,2018-11-13,2018-11-13 13:40:25-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/28275487/medium.jpg,False,"88 Kokee Rd, , HI, US",Gallus gallus,Aves,Fall,./images_introduced/18489254.jpg
159712484,2018-10-14,2018-10-14 04:38:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/275955277/medium.jpeg,False,"Honolulu County, HI, USA",Copsychus malabaricus,Aves,Fall,./images_introduced/159712484.jpg
40902283,2016-12-22,2016-12-22 03:50:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/64845180/medium.jpg,False,"Kalihiwai, HI, USA",Haemorhous mexicanus,Aves,,./images_introduced/40902283.jpg
196102413,2024-01-06,2024-01-06 14:48:11-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/345165645/medium.jpg,False,"Kīlauea, Pahoa, HI, US",Lophura leucomelanos,Aves,Winter,./images_introduced/196102413.jpg
629750,2014-04-16,2014-04-16 15:14:41-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/792519/medium.jpg,False,"Lyon Arboretum, Honolulu, HI",Leiothrix lutea,Aves,Spring,./images_introduced/629750.jpg
189441156,2018-12-20,2018-12-20 11:11:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/331859842/medium.jpg,False,"Waikoloa Village, HI, USA",Lonchura punctulata,Aves,,./images_introduced/189441156.jpg
35723390,2000-11-19,2000-11-19 05:21:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/56365008/medium.jpg,False,"Kauai County, HI, USA",Copsychus malabaricus,Aves,Fall,./images_introduced/35723390.jpg
20471782,2019-02-18,2019-02-18 15:28:26-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/31601285/medium.jpg,False,"94-449 ʻAkoki St, Waipahu, HI, US",Haemorhous mexicanus,Aves,Winter,./images_introduced/20471782.jpg
46806,2007-08-25,2007-08-24 21:35:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/75258/medium.jpg,False,"Ulupalakua, Hawaii, United States",Zosterops japonicus,Aves,Summer,./images_introduced/46806.jpg
146773460,2009-10-17,2009-10-17 03:30:00-10:00,Hawaii,research,https://static.inaturalist.org/photos/252419734/medium.jpg,False,"Haleakalā National Park, Hana, HI, US",Alectoris chukar,Aves,Fall,./images_introduced/146773460.jpg
28515736,2019-07-08,2019-07-08 08:22:40-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/44457699/medium.jpg,False,"USS Bowfin Submarine Museum & Park, Aiea, HI, US",Columba livia domestica,Aves,Summer,./images_introduced/28515736.jpg
22311368,2019-04-10,2019-04-10 16:51:55-10:00,Hawaii,research,https://static.inaturalist.org/photos/34554341/medium.jpg,False,"Liliʻuokalani Gardens, Hilo, HI, US",Acridotheres tristis,Aves,Spring,./images_introduced/22311368.jpg
125135470,2022-07-06,2022-07-06 12:12:38-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/212185357/medium.jpg,False,"Maui, Kahului, HI, US",Bubulcus ibis,Aves,Summer,./images_introduced/125135470.jpg
90244774,2021-08-06,2021-08-06 18:05:00-10:00,Hawaii,research,https://inaturalist-open-data.s3.amazonaws.com/photos/149126946/medium.jpeg,False,"Manoa, Honolulu, HI, USA",Spilopelia chinensis,Aves,Summer,./images_introduced/90244774.jpg
